date_start,campaign_id,ad_set_id,ad_id,spend,impressions,clicks,reach,inline_link_clicks,actions,action_values
2026-01-26,MC004,AS006,AD009,172.28,12980,258,11394,189,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""546.62""}]"
2026-01-26,MC004,AS006,AD010,180.06,12479,219,9716,179,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""435.9""}]"
2026-01-26,MC004,AS007,AD011,167.45,10438,217,8643,174,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""401.25""}]"
2026-01-26,MC007,AS011,AD018,412.49,63727,422,54983,330,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""108.92""}]"
2026-01-27,MC001,AS001,AD001,356.6,56703,446,41650,351,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""119.23""}]"
2026-01-27,MC001,AS001,AD002,280.09,38407,310,30892,207,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""103.89""}]"
2026-01-27,MC004,AS006,AD009,164.12,12218,295,10477,199,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""331.4""}]"
2026-01-27,MC004,AS006,AD010,159.46,10974,224,7993,157,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""352.75""}]"
2026-01-27,MC004,AS007,AD011,156.15,10946,227,8193,163,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""545.92""}]"
2026-01-27,MC007,AS011,AD018,441.13,66955,523,53821,367,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""190.77""}]"
2026-01-28,MC001,AS001,AD001,336.95,53602,342,43745,233,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-01-28,MC001,AS001,AD002,359.45,58206,484,45955,378,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""116.91""}]"
2026-01-28,MC004,AS006,AD009,154.66,10986,249,9240,170,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""428.24""}]"
2026-01-28,MC004,AS006,AD010,137.76,8703,191,6978,127,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""309.31""}]"
2026-01-28,MC004,AS007,AD011,146.13,11509,259,9963,192,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""375.35""}]"
2026-01-28,MC007,AS011,AD018,421.71,73124,617,63640,485,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""359.4""}]"
2026-01-29,MC001,AS001,AD001,314.23,59190,318,50751,240,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-01-29,MC001,AS001,AD002,310.99,57930,489,50887,364,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""121.99""}]"
2026-01-29,MC004,AS006,AD009,159.33,8814,200,7648,139,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""275.44""}]"
2026-01-29,MC004,AS006,AD010,136.72,11798,276,8835,195,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""648.33""}]"
2026-01-29,MC004,AS007,AD011,152.38,10206,144,8001,102,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""410.19""}]"
2026-01-29,MC007,AS011,AD018,430.49,57927,491,45599,320,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""156.94""}]"
2026-01-30,MC001,AS001,AD001,294.66,41858,324,34920,272,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""106.47""}]"
2026-01-30,MC001,AS001,AD002,351.62,47476,308,41144,251,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""108.52""}]"
2026-01-30,MC004,AS006,AD009,169.32,10323,203,7944,165,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""557.77""}]"
2026-01-30,MC004,AS006,AD010,172.28,12012,257,9553,198,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""345.17""}]"
2026-01-30,MC004,AS007,AD011,173.72,13787,386,10535,261,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1117.71""}]"
2026-01-30,MC007,AS011,AD018,433.56,67985,623,59542,429,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""196.77""}]"
2026-01-31,MC001,AS001,AD001,361.06,73910,577,54804,383,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""185.59""}]"
2026-01-31,MC001,AS001,AD002,320.01,46525,394,34051,267,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""129.12""}]"
2026-01-31,MC004,AS006,AD009,147.67,12795,239,10931,171,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""530.23""}]"
2026-01-31,MC004,AS006,AD010,159.42,10447,221,7682,161,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""718.11""}]"
2026-01-31,MC004,AS007,AD011,131.83,8531,206,7245,142,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""187.16""}]"
2026-01-31,MC007,AS011,AD018,395.2,54810,480,43729,340,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""242.16""}]"
2026-02-01,MC001,AS001,AD001,301.67,56688,379,48333,293,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""99.73""}]"
2026-02-01,MC001,AS001,AD002,313.59,39336,380,33055,279,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""112.09""}]"
2026-02-01,MC004,AS006,AD009,148.01,12178,346,10240,263,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""631.67""}]"
2026-02-01,MC004,AS006,AD010,159.53,10265,248,8099,165,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""425.03""}]"
2026-02-01,MC004,AS007,AD011,139.25,9463,216,7606,151,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""393.17""}]"
2026-02-01,MC007,AS011,AD018,395.73,51184,353,38319,244,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-02-01,MC008,AS012,AD019,632.61,49370,1055,37020,823,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""2183.48""}]"
2026-02-02,MC001,AS001,AD001,317.86,48263,390,37680,266,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""156.91""}]"
2026-02-02,MC001,AS001,AD002,342.87,54849,450,43708,372,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""216.33""}]"
2026-02-02,MC004,AS006,AD009,164.45,11993,292,9996,205,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""542.6""}]"
2026-02-02,MC004,AS006,AD010,181.39,16358,383,13965,265,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""373.72""}]"
2026-02-02,MC004,AS007,AD011,146.83,9647,223,7584,164,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""552.08""}]"
2026-02-02,MC007,AS011,AD018,377.52,63898,677,52178,558,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""289.7""}]"
2026-02-02,MC008,AS012,AD019,589.91,40694,1025,33704,844,"[{""action_type"": ""purchase"", ""value"": ""27""}]","[{""action_type"": ""purchase"", ""value"": ""3249.88""}]"
2026-02-03,MC001,AS001,AD001,289.49,39006,339,32508,230,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""108.17""}]"
2026-02-03,MC001,AS001,AD002,326.32,64122,385,55044,268,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""121.22""}]"
2026-02-03,MC004,AS006,AD009,170.9,11489,266,8957,179,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""426.29""}]"
2026-02-03,MC004,AS006,AD010,171.91,12619,257,9273,177,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""643.65""}]"
2026-02-03,MC004,AS007,AD011,142.65,11294,230,8427,180,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""689.68""}]"
2026-02-03,MC007,AS011,AD018,349.87,55763,411,41404,275,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""125.83""}]"
2026-02-03,MC008,AS012,AD019,580.36,49387,1005,41276,781,"[{""action_type"": ""purchase"", ""value"": ""27""}]","[{""action_type"": ""purchase"", ""value"": ""3693.11""}]"
2026-02-04,MC001,AS001,AD001,317.27,42283,436,34354,306,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""241.95""}]"
2026-02-04,MC001,AS001,AD002,315.99,41251,340,33494,238,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""111.99""}]"
2026-02-04,MC004,AS006,AD009,166.53,11533,275,9177,198,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""948.12""}]"
2026-02-04,MC004,AS006,AD010,185.35,10855,183,9093,128,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""611.75""}]"
2026-02-04,MC004,AS007,AD011,180.22,13159,246,10256,197,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""621.63""}]"
2026-02-04,MC007,AS011,AD018,352.01,43726,303,33880,209,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""87.65""}]"
2026-02-04,MC008,AS012,AD019,511.43,34807,818,28188,657,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1636.93""}]"
2026-02-05,MC001,AS001,AD001,318.69,48763,469,41769,368,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""128.22""}]"
2026-02-05,MC001,AS001,AD002,286.75,55426,450,45782,375,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""296.46""}]"
2026-02-05,MC004,AS006,AD009,144.91,11185,252,9411,172,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""437.87""}]"
2026-02-05,MC004,AS006,AD010,162.73,11742,169,9608,109,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""267.59""}]"
2026-02-05,MC004,AS007,AD011,152.78,13095,306,9551,203,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""615.15""}]"
2026-02-05,MC007,AS011,AD018,429.5,76009,635,55522,501,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""194.28""}]"
2026-02-05,MC008,AS012,AD019,581.77,40475,948,35550,714,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2817.16""}]"
2026-02-06,MC001,AS001,AD001,298.83,49685,454,38836,348,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""217.14""}]"
2026-02-06,MC001,AS001,AD002,287.33,39713,318,34373,268,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-02-06,MC004,AS006,AD009,153.16,9066,245,6648,191,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""429.65""}]"
2026-02-06,MC004,AS006,AD010,158.61,10509,174,8044,145,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""439.76""}]"
2026-02-06,MC004,AS007,AD011,161.01,11010,204,8611,163,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""438.06""}]"
2026-02-06,MC007,AS011,AD018,402.28,71687,409,62787,267,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""127.26""}]"
2026-02-06,MC008,AS012,AD019,527.79,40220,1118,29964,773,"[{""action_type"": ""purchase"", ""value"": ""16""}]","[{""action_type"": ""purchase"", ""value"": ""1676.1""}]"
2026-02-07,MC001,AS001,AD001,351.5,63685,499,48979,409,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""268.74""}]"
2026-02-07,MC001,AS001,AD002,361.03,56459,457,49336,375,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""120.66""}]"
2026-02-07,MC004,AS006,AD009,170.52,11171,257,9797,214,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""506.66""}]"
2026-02-07,MC004,AS006,AD010,152.64,11406,265,9369,186,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""617.7""}]"
2026-02-07,MC004,AS007,AD011,163.03,11993,303,10120,234,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""385.24""}]"
2026-02-07,MC007,AS011,AD018,365.31,61583,496,44486,386,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""131.47""}]"
2026-02-07,MC008,AS012,AD019,542.7,38132,721,28326,571,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1813.13""}]"
2026-02-08,MC001,AS001,AD001,314.92,48992,316,40903,212,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-02-08,MC001,AS001,AD002,291.01,47101,330,39106,239,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""118.01""}]"
2026-02-08,MC004,AS006,AD009,154.75,9379,194,7825,137,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""432.0""}]"
2026-02-08,MC004,AS006,AD010,165.07,11095,224,9725,153,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""694.76""}]"
2026-02-08,MC004,AS007,AD011,176.97,12425,288,9144,238,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""368.38""}]"
2026-02-08,MC007,AS011,AD018,447.33,78914,735,63493,543,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""289.82""}]"
2026-02-08,MC008,AS012,AD019,510.5,39121,951,31184,712,"[{""action_type"": ""purchase"", ""value"": ""24""}]","[{""action_type"": ""purchase"", ""value"": ""2622.83""}]"
2026-02-09,MC001,AS001,AD001,270.74,42995,369,32793,299,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-02-09,MC001,AS001,AD002,327.85,48185,433,37109,366,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""154.73""}]"
2026-02-09,MC004,AS006,AD009,166.94,11000,240,8024,184,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""398.04""}]"
2026-02-09,MC004,AS006,AD010,152.02,10778,236,9147,159,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""443.79""}]"
2026-02-09,MC004,AS007,AD011,130.43,7905,199,6396,154,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""314.45""}]"
2026-02-09,MC007,AS011,AD018,356.86,59890,572,45403,416,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""294.27""}]"
2026-02-09,MC008,AS012,AD019,628.39,40275,960,31177,701,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""2795.91""}]"
2026-02-10,MC001,AS001,AD001,281.67,45276,284,35789,228,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""138.02""}]"
2026-02-10,MC001,AS001,AD002,326.12,43281,249,32415,161,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-02-10,MC004,AS006,AD009,169.16,12583,270,9230,193,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""484.26""}]"
2026-02-10,MC004,AS006,AD010,128.29,8489,177,6475,116,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""303.18""}]"
2026-02-10,MC004,AS007,AD011,171.72,9521,157,8312,115,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""288.3""}]"
2026-02-10,MC007,AS011,AD018,393.91,52897,455,41293,381,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""110.69""}]"
2026-02-10,MC008,AS012,AD019,526.18,36956,881,28749,710,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""1991.33""}]"
2026-02-11,MC001,AS001,AD001,293.93,48891,347,38264,226,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""138.67""}]"
2026-02-11,MC001,AS001,AD002,304.77,50589,495,44225,356,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""125.58""}]"
2026-02-11,MC004,AS006,AD009,152.84,13617,340,11584,229,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""517.97""}]"
2026-02-11,MC004,AS006,AD010,148.96,10386,234,8460,165,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""416.58""}]"
2026-02-11,MC004,AS007,AD011,160.69,12785,277,10034,221,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""746.29""}]"
2026-02-11,MC007,AS011,AD018,364.13,60511,460,44738,375,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""282.53""}]"
2026-02-11,MC008,AS012,AD019,482.45,33647,723,29396,482,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""832.21""}]"
2026-02-12,MC001,AS001,AD001,313.61,51692,362,42093,240,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""99.52""}]"
2026-02-12,MC001,AS001,AD002,287.66,45670,418,38636,331,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""141.5""}]"
2026-02-12,MC004,AS006,AD009,149.6,10498,183,9146,149,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""670.19""}]"
2026-02-12,MC004,AS006,AD010,153.51,11550,254,8364,183,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""791.84""}]"
