id,created,amount,currency,status,livemode,customer
ch_00000000000001dd,1772259960,11908,usd,succeeded,True,
ch_00000000000001de,1772257380,49614,usd,succeeded,True,
ch_00000000000001df,1772306880,38236,usd,succeeded,True,
ch_00000000000001e0,1772301360,11550,usd,succeeded,True,
ch_00000000000001e1,1772385840,92873,usd,succeeded,True,
ch_00000000000001e2,1772389380,42650,usd,succeeded,True,
ch_00000000000001e3,1772405460,132560,usd,succeeded,True,
ch_00000000000001e4,1772328660,28192,usd,succeeded,True,
ch_00000000000001e5,1772392560,114218,usd,succeeded,True,
ch_00000000000001e6,1772400360,9193,usd,succeeded,True,
ch_00000000000001e7,1772399760,37986,usd,succeeded,True,
ch_00000000000001e8,1772394720,62291,usd,succeeded,True,
ch_00000000000001e9,1772399040,56871,usd,failed,True,
ch_00000000000001ea,1772390760,20764,usd,succeeded,True,
ch_00000000000001eb,1772328300,10631,usd,succeeded,True,
ch_00000000000001ec,1772334900,9393,usd,succeeded,True,
ch_00000000000001ed,1772344680,20664,usd,succeeded,True,
ch_00000000000001ee,1772345640,22561,usd,succeeded,True,
ch_00000000000001ef,1772467860,34811,usd,succeeded,True,
ch_00000000000001f0,1772474760,33791,usd,succeeded,True,
ch_00000000000001f1,1772434080,25579,usd,succeeded,True,
ch_00000000000001f2,1772426820,62459,usd,succeeded,True,
ch_00000000000001f3,1772483100,21263,usd,succeeded,True,
ch_00000000000001f4,1772487660,50387,usd,succeeded,True,
ch_00000000000001f5,1772491500,31889,usd,succeeded,True,
ch_00000000000001f6,1772423760,32808,usd,succeeded,True,
ch_00000000000001f7,1772454060,9297,usd,succeeded,True,
ch_00000000000001f8,1772471100,20392,usd,succeeded,True,
ch_00000000000001f9,1772502360,22609,usd,succeeded,True,
ch_00000000000001fa,1772540040,64972,usd,succeeded,True,
ch_00000000000001fb,1772507220,55780,usd,succeeded,True,
ch_00000000000001fc,1772497260,29510,usd,succeeded,True,
ch_00000000000001fd,1772587200,33624,usd,succeeded,True,
ch_00000000000001fe,1772608860,33321,usd,succeeded,True,
ch_00000000000001ff,1772593500,19437,usd,succeeded,True,
ch_0000000000000200,1772660340,30191,usd,succeeded,True,
ch_0000000000000201,1772594400,7217,usd,succeeded,True,
ch_0000000000000202,1772615280,10364,usd,succeeded,True,
ch_0000000000000203,1772747580,50706,usd,succeeded,True,
ch_0000000000000204,1772717700,21658,usd,succeeded,True,
ch_0000000000000205,1772749140,49564,usd,succeeded,True,
ch_0000000000000206,1772741520,12915,usd,succeeded,True,
ch_0000000000000207,1772728380,57238,usd,succeeded,True,
ch_0000000000000208,1772702640,16329,usd,succeeded,True,
ch_0000000000000209,1772738160,42501,usd,succeeded,True,
ch_000000000000020a,1772699580,20815,usd,succeeded,True,
ch_000000000000020b,1772694240,6243,usd,succeeded,True,
ch_000000000000020c,1772749740,15394,usd,succeeded,True,
ch_000000000000020d,1772707260,25502,usd,succeeded,True,
ch_000000000000020e,1772730060,4404,usd,succeeded,True,
ch_000000000000020f,1772673000,31873,usd,succeeded,True,
ch_0000000000000210,1772788380,30247,usd,succeeded,True,
ch_0000000000000211,1772817480,13072,usd,succeeded,True,
ch_0000000000000212,1772824740,6144,usd,succeeded,True,
ch_0000000000000213,1772772420,3586,usd,succeeded,True,
ch_0000000000000214,1772806620,20110,usd,succeeded,True,
ch_0000000000000215,1772761620,14190,usd,succeeded,True,
ch_0000000000000216,1772774940,14581,usd,succeeded,True,
ch_0000000000000217,1772810220,72396,usd,succeeded,True,
ch_0000000000000218,1772856300,66079,usd,succeeded,True,
ch_0000000000000219,1772852820,23733,usd,succeeded,True,
ch_000000000000021a,1772897940,12808,usd,succeeded,True,
ch_000000000000021b,1772870100,62253,usd,succeeded,True,
ch_000000000000021c,1772913720,13311,usd,succeeded,True,
ch_000000000000021d,1772925660,11681,usd,succeeded,True,
ch_000000000000021e,1772848800,131673,usd,succeeded,True,
ch_000000000000021f,1772912520,11907,usd,succeeded,True,
ch_0000000000000220,1772912040,14101,usd,succeeded,True,
ch_0000000000000221,1772926260,39151,usd,succeeded,True,
ch_0000000000000222,1772911080,100568,usd,succeeded,True,
ch_0000000000000223,1772850660,23483,usd,succeeded,True,
ch_0000000000000224,1772931600,24236,usd,succeeded,True,
ch_0000000000000225,1773004020,72982,usd,succeeded,True,
ch_0000000000000226,1772951820,80228,usd,succeeded,True,
ch_0000000000000227,1772994540,18860,usd,succeeded,True,
ch_0000000000000228,1772941140,55453,usd,succeeded,True,
ch_0000000000000229,1772934360,68383,usd,succeeded,True,
ch_000000000000022a,1772951460,10962,usd,succeeded,True,
ch_000000000000022b,1772955540,71071,usd,succeeded,True,
ch_000000000000022c,1772986080,49920,usd,succeeded,True,
ch_000000000000022d,1772938980,5058,usd,succeeded,True,
ch_000000000000022e,1773001320,55727,usd,succeeded,True,
ch_000000000000022f,1772941560,118132,usd,succeeded,True,
ch_0000000000000230,1773092460,122246,usd,succeeded,True,
ch_0000000000000231,1773070020,109307,usd,succeeded,True,
ch_0000000000000232,1773025680,89847,usd,succeeded,True,
ch_0000000000000233,1773079800,6929,usd,succeeded,True,
ch_0000000000000234,1773035520,20436,usd,succeeded,True,
ch_0000000000000235,1773077220,35749,usd,succeeded,True,
ch_0000000000000236,1773046860,9532,usd,succeeded,True,
ch_0000000000000237,1773041040,21883,usd,succeeded,True,
ch_0000000000000238,1773163320,58759,usd,succeeded,True,
ch_0000000000000239,1773151860,10085,usd,succeeded,True,
ch_000000000000023a,1773155580,6588,usd,succeeded,True,
ch_000000000000023b,1773169020,16514,usd,succeeded,True,
ch_000000000000023c,1773154620,69453,usd,succeeded,True,
ch_000000000000023d,1773182220,51476,usd,succeeded,True,
ch_000000000000023e,1773130020,27144,usd,succeeded,True,
ch_000000000000023f,1773249420,11948,usd,succeeded,True,
ch_0000000000000240,1773196560,28139,usd,succeeded,True,
ch_0000000000000241,1773251280,44465,usd,succeeded,True,
ch_0000000000000242,1773254040,15633,usd,succeeded,True,
ch_0000000000000243,1773226200,50459,usd,succeeded,True,
ch_0000000000000244,1773325920,44489,usd,succeeded,True,
ch_0000000000000245,1773339540,28822,usd,succeeded,True,
ch_0000000000000246,1773294840,29257,usd,succeeded,True,
ch_0000000000000247,1773293460,43034,usd,succeeded,True,
ch_0000000000000248,1773337380,29854,usd,succeeded,True,
ch_0000000000000249,1773348120,106010,usd,succeeded,True,
ch_000000000000024a,1773339000,23735,usd,succeeded,True,
ch_000000000000024b,1773307380,30443,usd,succeeded,True,
ch_000000000000024c,1773375000,75370,usd,succeeded,True,
ch_000000000000024d,1773389520,54501,usd,succeeded,True,
ch_000000000000024e,1773419100,102002,usd,succeeded,True,
ch_000000000000024f,1773392700,71659,usd,succeeded,True,
ch_0000000000000250,1773422220,24340,usd,succeeded,True,
ch_0000000000000251,1773391800,54987,usd,succeeded,True,
ch_0000000000000252,1773363300,88216,usd,succeeded,True,
ch_0000000000000253,1773387780,48087,usd,succeeded,True,
ch_0000000000000254,1773442920,60067,usd,succeeded,True,
ch_0000000000000255,1773430680,13865,usd,succeeded,True,
ch_0000000000000256,1773528300,2481,usd,succeeded,True,
ch_0000000000000257,1773458340,3965,usd,succeeded,True,
ch_0000000000000258,1773452880,25938,usd,succeeded,True,
ch_0000000000000259,1773474900,14006,usd,succeeded,True,
ch_000000000000025a,1773469740,31026,usd,succeeded,True,
ch_000000000000025b,1773507600,46023,usd,succeeded,True,
ch_000000000000025c,1773494340,37226,usd,succeeded,True,
ch_000000000000025d,1773465540,54202,usd,succeeded,True,
ch_000000000000025e,1773453180,34668,usd,succeeded,True,
ch_000000000000025f,1773477780,10240,usd,succeeded,True,
ch_0000000000000260,1773525180,36860,usd,succeeded,True,
ch_0000000000000261,1773529740,71503,usd,succeeded,True,
ch_0000000000000262,1773528780,85408,usd,succeeded,True,
ch_0000000000000263,1773513360,43642,usd,succeeded,True,
ch_0000000000000264,1773491700,42316,usd,succeeded,True,
ch_0000000000000265,1773523860,5198,usd,succeeded,True,
ch_0000000000000266,1773537420,17120,usd,succeeded,True,
ch_0000000000000267,1773601380,84449,usd,succeeded,True,
ch_0000000000000268,1773553740,40673,usd,succeeded,True,
ch_0000000000000269,1773606480,68144,usd,succeeded,True,
ch_000000000000026a,1773538560,88704,usd,succeeded,True,
ch_000000000000026b,1773553260,59949,usd,succeeded,True,
ch_000000000000026c,1773533760,79158,usd,succeeded,True,
ch_000000000000026d,1773536460,6409,usd,succeeded,True,
ch_000000000000026e,1773574320,115999,usd,succeeded,True,
ch_000000000000026f,1773593520,37284,usd,succeeded,True,
ch_0000000000000270,1773612240,29872,usd,succeeded,True,
ch_0000000000000271,1773573420,16575,usd,succeeded,True,
ch_0000000000000272,1773545460,42041,usd,succeeded,True,
ch_0000000000000273,1773552120,75283,usd,succeeded,True,
ch_0000000000000274,1773636720,34047,usd,succeeded,True,
ch_0000000000000275,1773687360,5170,usd,succeeded,True,
ch_0000000000000276,1773660000,41846,usd,succeeded,True,
ch_0000000000000277,1773627480,10580,usd,succeeded,True,
ch_0000000000000278,1773688620,15397,usd,succeeded,True,
ch_0000000000000279,1773747300,6305,usd,succeeded,True,
ch_000000000000027a,1773771840,57241,usd,succeeded,True,
ch_000000000000027b,1773715980,9280,usd,succeeded,True,
ch_000000000000027c,1773733200,30192,usd,succeeded,True,
ch_000000000000027d,1773761640,6099,usd,succeeded,True,
ch_000000000000027e,1773772020,58976,usd,succeeded,True,
ch_000000000000027f,1773785940,56530,usd,succeeded,True,
ch_0000000000000280,1773775080,121140,usd,succeeded,True,
ch_0000000000000281,1773721740,85966,usd,succeeded,True,
ch_0000000000000282,1773722100,18544,usd,succeeded,True,
ch_0000000000000283,1773801000,54877,usd,succeeded,True,
ch_0000000000000284,1773823140,20245,usd,succeeded,True,
ch_0000000000000285,1773809760,13552,usd,succeeded,True,
ch_0000000000000286,1773823440,25802,usd,succeeded,True,
ch_0000000000000287,1773866640,12089,usd,succeeded,True,
ch_0000000000000288,1773828300,34306,usd,succeeded,True,
ch_0000000000000289,1773852600,32177,usd,succeeded,True,
ch_000000000000028a,1773877980,44166,usd,succeeded,True,
ch_000000000000028b,1773925080,9611,usd,succeeded,True,
ch_000000000000028c,1773943320,44363,usd,succeeded,True,
ch_000000000000028d,1773891360,81486,usd,succeeded,True,
ch_000000000000028e,1773915240,28870,usd,succeeded,True,
ch_000000000000028f,1773880080,54311,usd,succeeded,True,
ch_0000000000000290,1773953940,9861,usd,succeeded,True,
ch_0000000000000291,1773920880,28577,usd,succeeded,True,
ch_0000000000000292,1773915180,27648,usd,succeeded,True,
ch_0000000000000293,1773983340,21904,usd,succeeded,True,
ch_0000000000000294,1774010520,11417,usd,succeeded,True,
ch_0000000000000295,1774020180,30781,usd,succeeded,True,
ch_0000000000000296,1773986340,28427,usd,succeeded,True,
ch_0000000000000297,1774006800,43304,usd,succeeded,True,
ch_0000000000000298,1774006260,109401,usd,succeeded,True,
ch_0000000000000299,1773973620,20892,usd,succeeded,True,
ch_000000000000029a,1773965340,32045,usd,succeeded,True,
ch_000000000000029b,1774052940,9975,usd,succeeded,True,
ch_000000000000029c,1774121460,45496,usd,succeeded,True,
ch_000000000000029d,1774089540,33896,usd,succeeded,True,
ch_000000000000029e,1774053660,63454,usd,succeeded,True,
ch_000000000000029f,1774102440,87496,usd,succeeded,True,
ch_00000000000002a0,1774074720,23110,usd,succeeded,True,
ch_00000000000002a1,1774051320,13209,usd,succeeded,True,
ch_00000000000002a2,1774124520,39414,usd,succeeded,True,
ch_00000000000002a3,1774070700,103604,usd,succeeded,True,
ch_00000000000002a4,1774102680,11326,usd,succeeded,True,
ch_00000000000002a5,1774135620,5861,usd,succeeded,True,
ch_00000000000002a6,1774071180,42068,usd,succeeded,True,
ch_00000000000002a7,1774186140,40546,usd,succeeded,True,
ch_00000000000002a8,1774164300,68247,usd,succeeded,True,
ch_00000000000002a9,1774199820,32905,usd,succeeded,True,
ch_00000000000002aa,1774182000,35002,usd,succeeded,True,
ch_00000000000002ab,1774209120,31863,usd,succeeded,True,
ch_00000000000002ac,1774206780,18315,usd,succeeded,True,
ch_00000000000002ad,1774263480,73177,usd,succeeded,True,
ch_00000000000002ae,1774284060,71802,usd,succeeded,True,
ch_00000000000002af,1774228020,8549,usd,succeeded,True,
ch_00000000000002b0,1774308360,57452,usd,succeeded,True,
ch_00000000000002b1,1774276980,74335,usd,succeeded,True,
ch_00000000000002b2,1774282260,54134,usd,succeeded,True,
ch_00000000000002b3,1774319700,47900,usd,succeeded,True,
ch_00000000000002b4,1774377900,15909,usd,succeeded,True,
ch_00000000000002b5,1774319460,46420,usd,succeeded,True,
ch_00000000000002b6,1774372260,27652,usd,succeeded,True,
ch_00000000000002b7,1774337280,21673,usd,succeeded,True,
ch_00000000000002b8,1774382580,34997,usd,succeeded,True,
ch_00000000000002b9,1774322460,36432,usd,succeeded,True,
ch_00000000000002ba,1774375140,19784,usd,succeeded,True,
ch_00000000000002bb,1774391580,115966,usd,succeeded,True,
ch_00000000000002bc,1774390980,52933,usd,succeeded,True,
ch_00000000000002bd,1774479720,27177,usd,succeeded,True,
ch_00000000000002be,1774434000,34473,usd,failed,True,
ch_00000000000002bf,1774425540,33079,usd,succeeded,True,
ch_00000000000002c0,1774471200,18507,usd,succeeded,True,
ch_00000000000002c1,1774433160,75097,usd,succeeded,True,
ch_00000000000002c2,1774397040,91272,usd,succeeded,True,
ch_00000000000002c3,1774417260,38012,usd,succeeded,True,
ch_00000000000002c4,1774539360,49690,usd,succeeded,True,
ch_00000000000002c5,1774483740,107521,usd,succeeded,True,
ch_00000000000002c6,1774543200,74952,usd,succeeded,True,
ch_00000000000002c7,1774483500,58117,usd,succeeded,True,
ch_00000000000002c8,1774539780,13028,usd,succeeded,True,
ch_00000000000002c9,1774550340,21054,usd,succeeded,True,
ch_00000000000002ca,1774569000,96917,usd,succeeded,True,
ch_00000000000002cb,1774506600,45313,usd,succeeded,True,
ch_00000000000002cc,1774509780,134446,usd,succeeded,True,
ch_00000000000002cd,1774493700,25244,usd,succeeded,True,
ch_00000000000002ce,1774629780,17778,usd,succeeded,True,
ch_00000000000002cf,1774605600,7219,usd,succeeded,True,
ch_00000000000002d0,1774581180,43949,usd,succeeded,True,
ch_00000000000002d1,1774584840,25617,usd,succeeded,True,
ch_00000000000002d2,1774572120,29702,usd,succeeded,True,
ch_00000000000002d3,1774624980,35369,usd,succeeded,True,
ch_00000000000002d4,1774614600,14994,usd,succeeded,True,
ch_00000000000002d5,1774591740,25093,usd,succeeded,True,
ch_00000000000002d6,1774588380,9327,usd,succeeded,True,
ch_00000000000002d7,1774639440,52554,usd,succeeded,True,
ch_00000000000002d8,1774650000,22855,usd,succeeded,True,
ch_00000000000002d9,1774624020,11560,usd,failed,True,
ch_00000000000002da,1774702440,62139,usd,succeeded,True,
ch_00000000000002db,1774712400,56884,usd,succeeded,True,
ch_00000000000002dc,1774701420,21378,usd,succeeded,True,
ch_00000000000002dd,1774695000,51505,usd,succeeded,True,
ch_00000000000002de,1774656240,72488,usd,succeeded,True,
ch_00000000000002df,1774708560,26252,usd,succeeded,True,
ch_00000000000002e0,1774736640,41317,usd,succeeded,True,
ch_00000000000002e1,1774725360,18199,usd,succeeded,True,
ch_00000000000002e2,1774684080,7704,usd,succeeded,True,
ch_00000000000002e3,1774722240,83207,usd,succeeded,True,
ch_00000000000002e4,1774725600,23438,usd,succeeded,True,
ch_00000000000002e5,1774668900,11843,usd,succeeded,True,
ch_00000000000002e6,1774705320,32389,usd,succeeded,True,
ch_00000000000002e7,1774659420,30611,usd,succeeded,True,
ch_00000000000002e8,1774766700,9592,usd,succeeded,True,
ch_00000000000002e9,1774767420,13844,usd,succeeded,True,
ch_00000000000002ea,1774805400,245963,usd,failed,True,
ch_00000000000002eb,1774775580,57216,usd,succeeded,True,
ch_00000000000002ec,1774797480,2270,usd,succeeded,True,
ch_00000000000002ed,1774764180,12576,usd,succeeded,True,
ch_00000000000002ee,1774744980,10300,usd,succeeded,True,
ch_00000000000002ef,1774814340,34119,usd,succeeded,True,
ch_00000000000002f0,1774816920,17615,usd,succeeded,True,
ch_00000000000002f1,1774820400,83264,usd,succeeded,True,
ch_00000000000002f2,1774752900,80076,usd,failed,True,
ch_00000000000002f3,1774913220,30681,usd,succeeded,True,
ch_00000000000002f4,1774899660,7102,usd,succeeded,True,
ch_00000000000002f5,1774861200,9253,usd,succeeded,True,
ch_00000000000002f6,1774876200,47286,usd,succeeded,True,
ch_00000000000002f7,1774892760,61639,usd,succeeded,True,
ch_00000000000002f8,1774891260,32865,usd,succeeded,True,
ch_00000000000002f9,1774841880,27620,usd,succeeded,True,
ch_00000000000002fa,1774832340,52452,usd,succeeded,True,
ch_00000000000002fb,1774883640,50019,usd,succeeded,True,
ch_00000000000002fc,1774954380,157952,usd,succeeded,True,
ch_00000000000002fd,1774946940,24650,usd,succeeded,True,
ch_00000000000002fe,1774928040,10659,usd,succeeded,True,
ch_00000000000002ff,1774979220,9564,usd,succeeded,True,
ch_0000000000000300,1774979400,186895,usd,succeeded,True,
ch_0000000000000301,1774972080,55499,usd,succeeded,True,
ch_0000000000000302,1774995480,16938,usd,succeeded,True,
ch_0000000000000303,1774999680,46872,usd,succeeded,True,
ch_0000000000000304,1775023320,41586,usd,succeeded,True,
ch_0000000000000305,1775005200,51422,usd,succeeded,True,
ch_0000000000000306,1775017080,23704,usd,succeeded,True,
ch_0000000000000307,1775022600,36017,usd,succeeded,True,
ch_0000000000000308,1775023380,9316,usd,succeeded,True,
ch_0000000000000309,1775075520,37595,usd,succeeded,True,
ch_000000000000030a,1775078160,32139,usd,succeeded,True,
ch_000000000000030b,1775045400,58010,usd,succeeded,True,
ch_000000000000030c,1775003640,11778,usd,succeeded,True,
ch_000000000000030d,1775171700,19603,usd,succeeded,True,
ch_000000000000030e,1775138040,82154,usd,succeeded,True,
ch_000000000000030f,1775109720,20489,usd,succeeded,True,
ch_0000000000000310,1775164020,103600,usd,succeeded,True,
ch_0000000000000311,1775098620,22151,usd,succeeded,True,
ch_0000000000000312,1775113560,41786,usd,succeeded,True,
ch_0000000000000313,1775101680,24471,usd,succeeded,True,
ch_0000000000000314,1775100720,31261,usd,succeeded,True,
ch_0000000000000315,1775100780,104474,usd,succeeded,True,
ch_0000000000000316,1775169780,63096,usd,succeeded,True,
