id,sku,cost,tracked,country_code_of_origin,created_at,updated_at
3000241,OJ-0058-S-BRO,63.22,True,BD,2023-06-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000242,OJ-0058-S-CAM,116.52,True,CN,2023-06-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000243,OJ-0059-XS-GRA,89.18,True,VN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000244,OJ-0059-XS-NAV,129.53,True,VN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000245,OJ-0059-S-GRA,43.93,True,CN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000246,OJ-0059-S-NAV,88.47,True,PT,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000247,OJ-0060-XS-OLI,48.12,True,VN,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000248,OJ-0060-XS-GRA,113.31,True,CN,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000249,OJ-0060-XS-CAM,122.51,True,IN,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000250,OJ-0060-S-OLI,63.15,True,PT,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000251,OJ-0060-S-GRA,102.55,True,PT,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000252,OJ-0060-S-CAM,54.82,True,IN,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000253,OJ-0060-M-OLI,97.27,True,VN,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000254,OJ-0060-M-GRA,58.76,True,CN,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000255,OJ-0060-M-CAM,58.91,True,CN,2023-11-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000256,OJ-0061-XS-NAV,37.88,True,BD,2023-03-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000257,OJ-0061-S-NAV,74.33,True,CN,2023-03-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000258,OJ-0062-XS-NAV,111.34,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000259,OJ-0062-XS-BRO,74.87,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000260,OJ-0062-XS-OLI,125.74,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000261,OJ-0062-S-NAV,70.55,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000262,OJ-0062-S-BRO,69.45,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000263,OJ-0062-S-OLI,85.95,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000264,OJ-0062-M-NAV,123.58,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000265,OJ-0062-M-BRO,88.49,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000266,OJ-0062-M-OLI,125.49,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000267,OJ-0063-XS-CAM,42.17,True,CN,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000268,OJ-0063-XS-BLA,64.67,True,CN,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000269,OJ-0063-XS-NAV,104.32,True,PT,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000270,OJ-0063-S-CAM,108.65,True,IN,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000271,OJ-0063-S-BLA,97.88,True,VN,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000272,OJ-0063-S-NAV,71.9,True,PT,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000273,OJ-0063-M-CAM,61.96,True,IN,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000274,OJ-0063-M-BLA,113.67,True,VN,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000275,OJ-0063-M-NAV,99.1,True,CN,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000276,OJ-0063-L-CAM,121.85,True,BD,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000277,OJ-0063-L-BLA,88.94,True,BD,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000278,OJ-0063-L-NAV,59.86,True,BD,2023-03-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000279,OJ-0064-XS-OLI,84.74,True,IN,2024-11-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000280,OJ-0064-XS-NAV,49.03,True,BD,2024-11-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000281,OJ-0064-XS-BLA,73.01,True,VN,2024-11-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000282,OJ-0064-S-OLI,49.19,True,VN,2024-11-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000283,OJ-0064-S-NAV,52.66,True,PT,2024-11-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000284,OJ-0064-S-BLA,58.65,True,IN,2024-11-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000285,OJ-0065-XS-NAV,121.41,True,BD,2022-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000286,OJ-0065-XS-CAM,87.98,True,BD,2022-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000287,OJ-0065-XS-BRO,43.26,True,CN,2022-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000288,OJ-0065-S-NAV,122.31,True,BD,2022-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000289,OJ-0065-S-CAM,98.04,True,IN,2022-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000290,OJ-0065-S-BRO,123.01,True,BD,2022-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000291,OJ-0066-XS-CAM,125.48,True,VN,2022-11-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000292,OJ-0066-S-CAM,84.69,True,PT,2022-11-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000293,OJ-0066-M-CAM,124.51,True,BD,2022-11-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000294,OJ-0066-L-CAM,64.31,True,VN,2022-11-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000295,OJ-0067-XS-CAM,67.19,True,IN,2024-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000296,OJ-0067-XS-OLI,76.73,True,IN,2024-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000297,OJ-0068-XS-BRO,57.52,True,VN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000298,OJ-0068-XS-CAM,62.58,True,CN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000299,OJ-0068-S-BRO,62.69,True,IN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000300,OJ-0068-S-CAM,62.94,True,PT,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000301,OJ-0068-M-BRO,96.31,True,IN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000302,OJ-0068-M-CAM,115.81,True,VN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000303,OJ-0068-L-BRO,79.74,True,CN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000304,OJ-0068-L-CAM,46.22,True,IN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000305,OJ-0068-XL-BRO,96.73,True,IN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000306,OJ-0068-XL-CAM,57.61,True,CN,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000307,OJ-0068-XXL-BRO,48.85,True,BD,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000308,OJ-0068-XXL-CAM,75.49,True,PT,2022-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000309,OJ-0069-XS-BRO,55.24,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000310,OJ-0069-XS-CAM,50.06,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000311,OJ-0069-XS-NAV,54.62,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000312,OJ-0069-S-BRO,116.89,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000313,OJ-0069-S-CAM,109.94,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000314,OJ-0069-S-NAV,88.41,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000315,OJ-0069-M-BRO,97.94,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000316,OJ-0069-M-CAM,97.37,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000317,OJ-0069-M-NAV,45.68,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000318,OJ-0069-L-BRO,49.44,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000319,OJ-0069-L-CAM,64.24,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000320,OJ-0069-L-NAV,92.34,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000321,OJ-0069-XL-BRO,114.85,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000322,OJ-0069-XL-CAM,60.42,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000323,OJ-0069-XL-NAV,51.87,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000324,OJ-0069-XXL-BRO,70.34,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000325,OJ-0069-XXL-CAM,54.34,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000326,OJ-0069-XXL-NAV,47.44,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000327,OJ-0070-XS-GRA,66.39,True,IN,2024-12-10T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000328,OJ-0071-XS-GRA,79.96,True,PT,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000329,OJ-0071-XS-NAV,132.59,True,VN,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000330,OJ-0071-XS-CAM,85.71,True,BD,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000331,OJ-0071-S-GRA,106.48,True,BD,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000332,OJ-0071-S-NAV,106.54,True,PT,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000333,OJ-0071-S-CAM,101.5,True,BD,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000334,OJ-0071-M-GRA,133.41,True,BD,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000335,OJ-0071-M-NAV,105.58,True,BD,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000336,OJ-0071-M-CAM,60.43,True,PT,2024-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000337,OJ-0072-XS-BRO,118.18,True,CN,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000338,OJ-0072-XS-NAV,45.7,True,BD,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000339,OJ-0072-S-BRO,108.31,True,BD,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000340,OJ-0072-S-NAV,98.31,True,PT,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000341,OJ-0072-M-BRO,113.56,True,BD,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000342,OJ-0072-M-NAV,101.34,True,PT,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000343,OJ-0072-L-BRO,97.41,True,BD,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000344,OJ-0072-L-NAV,71.61,True,BD,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000345,OJ-0072-XL-BRO,126.52,True,VN,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000346,OJ-0072-XL-NAV,121.26,True,CN,2024-01-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000347,OC-0073-XS-NAV,83.54,True,PT,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000348,OC-0073-XS-CHA,215.29,True,CN,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000349,OC-0073-S-NAV,114.19,True,CN,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000350,OC-0073-S-CHA,129.74,True,PT,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000351,OC-0073-M-NAV,203.26,True,IN,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000352,OC-0073-M-CHA,134.07,True,CN,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000353,OC-0073-L-NAV,74.72,True,VN,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000354,OC-0073-L-CHA,194.19,True,VN,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000355,OC-0073-XL-NAV,100.06,True,CN,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000356,OC-0073-XL-CHA,112.06,True,PT,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000357,OC-0073-XXL-NAV,193.8,True,PT,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000358,OC-0073-XXL-CHA,81.07,True,VN,2022-10-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000359,OC-0074-XS-CRE,124.94,True,IN,2024-08-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000360,OC-0074-XS-CAM,136.85,True,VN,2024-08-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000361,OC-0074-XS-CHA,170.98,True,VN,2024-08-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000362,OC-0075-XS-CAM,153.93,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000363,OC-0075-XS-BLA,142.52,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000364,OC-0075-XS-CRE,128.8,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000365,OC-0075-S-CAM,215.17,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000366,OC-0075-S-BLA,114.67,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000367,OC-0075-S-CRE,92.03,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000368,OC-0076-XS-CHA,90.8,True,IN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000369,OC-0076-XS-CAM,174.01,True,PT,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000370,OC-0076-S-CHA,74.01,True,IN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000371,OC-0076-S-CAM,169.75,True,IN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000372,OC-0076-M-CHA,210.12,True,CN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000373,OC-0076-M-CAM,151.85,True,IN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000374,OC-0076-L-CHA,150.15,True,BD,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000375,OC-0076-L-CAM,143.79,True,IN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000376,OC-0076-XL-CHA,123.07,True,VN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000377,OC-0076-XL-CAM,143.97,True,PT,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000378,OC-0076-XXL-CHA,75.09,True,CN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000379,OC-0076-XXL-CAM,189.96,True,CN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000380,OC-0077-XS-NAV,184.96,True,CN,2022-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000381,OC-0077-S-NAV,186.16,True,IN,2022-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000382,OC-0077-M-NAV,116.82,True,PT,2022-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000383,OC-0077-L-NAV,82.8,True,IN,2022-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000384,OC-0077-XL-NAV,163.42,True,CN,2022-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000385,OC-0078-XS-CAM,147.24,True,VN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000386,OC-0078-XS-BLA,184.28,True,IN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000387,OC-0078-S-CAM,88.76,True,CN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000388,OC-0078-S-BLA,207.46,True,BD,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000389,OC-0078-M-CAM,139.56,True,IN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000390,OC-0078-M-BLA,131.78,True,VN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000391,OC-0079-XS-BLA,132.4,True,BD,2024-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000392,OC-0079-XS-CAM,193.96,True,BD,2024-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000393,OC-0080-XS-BLA,179.35,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000394,OC-0080-S-BLA,126.76,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000395,OC-0080-M-BLA,87.65,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000396,OC-0080-L-BLA,197.59,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000397,OC-0081-XS-CHA,179.11,True,PT,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000398,OC-0081-XS-BLA,141.41,True,IN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000399,OC-0081-XS-NAV,127.9,True,BD,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000400,OC-0081-S-CHA,192.5,True,CN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000401,OC-0081-S-BLA,205.34,True,IN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000402,OC-0081-S-NAV,179.78,True,VN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000403,OC-0081-M-CHA,88.73,True,VN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000404,OC-0081-M-BLA,165.39,True,BD,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000405,OC-0081-M-NAV,160.04,True,IN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000406,OC-0081-L-CHA,138.06,True,IN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000407,OC-0081-L-BLA,137.15,True,CN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000408,OC-0081-L-NAV,160.24,True,VN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000409,OC-0081-XL-CHA,151.76,True,CN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000410,OC-0081-XL-BLA,199.46,True,CN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000411,OC-0081-XL-NAV,80.99,True,PT,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000412,OC-0081-XXL-CHA,116.21,True,VN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000413,OC-0081-XXL-BLA,157.87,True,VN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000414,OC-0081-XXL-NAV,139.14,True,CN,2023-01-08T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000415,OC-0082-XS-NAV,186.99,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000416,OC-0082-S-NAV,177.17,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000417,OC-0082-M-NAV,144.14,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000418,OC-0082-L-NAV,137.18,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000419,OC-0082-XL-NAV,133.85,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000420,OC-0082-XXL-NAV,93.48,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000421,OC-0083-XS-CRE,162.42,True,BD,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000422,OC-0083-XS-NAV,155.22,True,BD,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000423,OC-0083-XS-BLA,214.36,True,PT,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000424,OC-0083-S-CRE,110.07,True,BD,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000425,OC-0083-S-NAV,186.33,True,VN,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000426,OC-0083-S-BLA,156.19,True,BD,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000427,OC-0084-XS-NAV,182.89,True,BD,2023-10-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000428,OC-0084-XS-CAM,98.48,True,PT,2023-10-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000429,OC-0085-XS-NAV,73.53,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000430,OC-0085-S-NAV,153.3,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000431,OC-0085-M-NAV,183.93,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000432,OC-0086-XS-CAM,215.44,True,BD,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000433,OC-0086-XS-CRE,212.12,True,CN,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000434,OC-0086-XS-BLA,84.54,True,CN,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000435,OC-0086-S-CAM,147.04,True,VN,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000436,OC-0086-S-CRE,202.31,True,BD,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000437,OC-0086-S-BLA,210.78,True,BD,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000438,OC-0086-M-CAM,107.33,True,PT,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000439,OC-0086-M-CRE,162.43,True,IN,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000440,OC-0086-M-BLA,206.07,True,PT,2024-05-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000441,OC-0087-XS-CHA,195.02,True,BD,2022-12-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000442,OC-0087-XS-CAM,196.17,True,VN,2022-12-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000443,OC-0087-XS-CRE,138.94,True,IN,2022-12-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000444,OC-0088-XS-CHA,150.22,True,BD,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000445,OC-0088-XS-NAV,157.08,True,IN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000446,OC-0088-XS-CRE,120.35,True,PT,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000447,OC-0089-XS-CHA,165.09,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000448,OC-0089-XS-CRE,144.16,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000449,OC-0089-S-CHA,190.3,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000450,OC-0089-S-CRE,203.46,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000451,OC-0090-XS-NAV,165.98,True,PT,2023-07-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000452,OC-0090-S-NAV,196.34,True,VN,2023-07-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000453,OC-0091-XS-BLA,79.46,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000454,OC-0091-XS-CRE,77.68,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000455,OC-0091-S-BLA,162.3,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000456,OC-0091-S-CRE,138.35,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000457,OC-0092-XS-CAM,179.98,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000458,OC-0092-XS-CRE,196.1,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000459,OC-0092-XS-NAV,105.3,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000460,OC-0092-S-CAM,163.59,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000461,OC-0092-S-CRE,202.44,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000462,OC-0092-S-NAV,96.4,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000463,OC-0092-M-CAM,118.19,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000464,OC-0092-M-CRE,74.68,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000465,OC-0092-M-NAV,76.01,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000466,OC-0092-L-CAM,110.95,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000467,OC-0092-L-CRE,102.87,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000468,OC-0092-L-NAV,188.54,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000469,OC-0093-XS-BLA,164.26,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000470,OC-0093-S-BLA,174.58,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000471,OC-0094-XS-NAV,150.06,True,PT,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3000472,OC-0094-XS-CAM,150.1,True,VN,2024-03-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
